工場番号,受注番号,受注行番号,受注伝票区分,得意先番号,納入先番号,需要家番号,受注日,最終出荷日,品目番号,品目名,型式,注文番号,製番,品目区分,売上担当者,出荷予定日,納期,受注数,単価単位,単位番号,単位名,引当数,単価,仮単価区分,貿易単価区分,金額,特記事項１,特記事項２,出荷数,完納区分,計画必要数,計画立案済数,生産計画立案日,管理部門,不明項目０１(制御項目のため日本語項目名なし）,照会項目,消費税率,通貨,通貨名,他社品番,他社品名,引当在庫場所,納入先名,郵便番号,住所１,住所２,住所３,電話番号,ＦＡＸ番号,輸送ＬＴ,図番,生産工場,レート,自国通貨名,自国通貨,自国金額,レート区分,単価表示ケタ,金額表示ケタ,自国金額表示ケタ,受注種別,登録日,更新日,販売部門,販売発注部門,販売発注番号,販売発注行番号,販売発注区分,登録日(SYSDATE),更新日(SYSDATE),会社コード,受注請書発行区分,受注確認書発行日,データ有効フラグ,ワークフロー区分,ワークフローパターン,フローパターンID,フロー選定条件,承認依頼番号,承認日,品目分類,品目分類名,取扱品目分類１,品目区分１名称,取扱品目分類２,品目区分２名称,取扱品目分類３,品目区分３名称,得意先分類１,得意先種別１名称,得意先分類２,得意先種別２名称,得意先分類３,得意先種別３名称,得意先分類４,得意先種別４名称,取引単位受注数,取引単位コード,取引単位,変換率分子（取引単位）,変換率分母（取引単位）,手配入力区分,版数,手動採番フラグ,請求先名,経由先番号１,経由先名１,経由先番号２,経由先名２,受注先番号,受注先名,経由先番号３,経由先名３,経由営業所番号,責任部門,定価印字区分,受領書発行区分,受注者,前納運送便コード,後納運送便コード,運賃コード,代表荷姿,発注者１,発注者２,発注者３,納期（ヘッダ）,特記事項（ヘッダ）,エンジン機種,KW出力,PS馬力,回転数,減速比,回転方向,クラッチ,基,軸,セット,船種,新船区,船名,船番,船主,造船所,検査,ペラ軸識別CD,回答希望日,回答予定日,回答日,回答者,出図依頼区分,出図依頼内容,出図完了区分,図面_販,図面_承,図面_確,図面_工,図面_振,図面_完,図面_ペ,部署_倉,部署_購,部署_外,部署_大,部署_小,部署_設,部署_検,部署_品,部署_ペ,部署_船,部署_資,部署_井,部署_電,部署_飯,部署_管,部署_出,参照見積番号,参照版数,参照手配書番号,一式計上区分,計上先区分,計上先_手配書番号,請求先_一式金額,経由先１_一式金額,経由先２_一式金額,受注先_一式金額,商品情報,検査番号,納期（明細）,製造日数,加工時間,商談状況,定価存在フラグ,定価,別作表示内容,請求先_仕切率,請求先_単価,請求先_金額,経由先１_仕切率,経由先１_単価,経由先１_金額,経由先２_仕切率,経由先２_単価,経由先２_金額,受注先_仕切率,受注先_単価,受注先_金額,営業原価_単価,営業原価_金額,製造原価_単価,製造原価_金額,経由先３_単価,送り先_単価,手配書発行日,手配書発行日（営業控）,軸径,長さ,厚み,寸法記号,定尺区分,溝区分,プロペラ_ダイヤ,プロペラ_ピッチ,プロペラ_回転方向,プロペラ_形状,プロペラ_材質,プロペラ_翼数,プロペラ_AR,プロペラ_軸径,プロペラ_加工,プロペラ_検査,入力者,粗利率,手配書番号複写フラグ,処理モード,I_SEQ,発注番号,手配担当者,発注先名,出荷番号,受注担当者名,品揃者,梱包者,運送便名,運賃名,発注担当者,得意先締め日,売上担当者,木箱,木枠,段ボール,縄締,パレット,小包,重量,出荷検収日,分納出荷数,出荷登録日(SYSDATE),出荷更新日(SYSDATE),得意先ランク,材料ランク,所属部署コード,地区コード,地区名称,県名,作表担当者,処理区分名,オペレーター名
FAC11       ,F269076810,3,0,89244404,89244404,            ,2026/9/15,20260915,STR999B                  ,銅管ﾎﾙﾀﾞ 15φﾋﾞｽ付, , ,                       ,3,302303,2026/9/15,2026/9/15,20,0,1,個,0,167,0,0,3340, , ,20,1,20,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,株式会社　なんきゅうドック,891-0131,鹿児島県鹿児島市谷山港2丁目1-8-2, , ,0992-61-3751        ,0992-61-3752        ,0, ,FAC11       ,1,JPY ,JPY,3340,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:11,2026/9/15 11:35,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,55,油圧機器,258,操舵機,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　なんきゅうドック,            , ,            , ,89244404,株式会社　なんきゅうドック,            , ,            ,B1907       ,1,0,231104,111,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.25,167,3340,,,,,,,1.25,167,3340,150,3000,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,231104,10.2,0,1,3401,2609249548,231104,ユニカス工業　福岡,2609112332,松本　眞夏,,,メーカー直送,立替元払い,松本　眞夏,31,第４鹿児島有明 吉武,0,0,0,0,0,0,0,0,20,2026/9/15 11:35,2026/9/15 11:35,B     ,B,B1907       ,C10777074   ,第４/鹿児島・有明,鹿児島,ALL,,
FAC11       ,F269076810,4,0,89244404,89244404,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,302303,2026/9/15,2026/9/15,1,0,1,個,0,2000,0,0,2000, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,株式会社　なんきゅうドック,891-0131,鹿児島県鹿児島市谷山港2丁目1-8-2, , ,0992-61-3751        ,0992-61-3752        ,0, ,FAC11       ,1,JPY ,JPY,2000,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:11,2026/9/15 11:35,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　なんきゅうドック,            , ,            , ,89244404,株式会社　なんきゅうドック,            , ,            ,B1907       ,1,0,231104,111,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,2000,2000,,,,,,,1.1,2000,2000,2000,2000,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,231104,0,0,1,3402,2609249549,231104,ユニカス工業　福岡,2609112332,松本　眞夏,,,メーカー直送,立替元払い,松本　眞夏,31,第４鹿児島有明 吉武,0,0,0,0,0,0,0,0,1,2026/9/15 11:35,2026/9/15 11:35,B     ,B,B1907       ,C10777074   ,第４/鹿児島・有明,鹿児島,ALL,,
FAC11       ,F269076820,1,0,77641203,91525500,            ,2026/9/15,20260915,EVR045SA                 ,65* 45* 90EVRｽﾄﾚｰﾄﾀｲﾌﾟ(前用), , ,                       ,3,210002,2026/9/15,2026/9/15,1,2,2,本,0,19000,0,0,19000, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,総合マリン沖縄,901-2122,沖縄県那覇市曙1-3-3, , ,098-861-2202        ,                    ,0, ,FAC11       ,1,JPY ,JPY,19000,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:12,2026/9/15 13:40,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,30,とも部品,148,支面材素材,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社ﾜｲｽﾞｷﾞｱ 営業部　調達課 (福岡営業所分)7985PZ04,91609312,ヤマハ発動機　株式会社　沖縄,            , ,91525500,総合マリン沖縄,            , ,            ,B1907       ,1,0,210002,33,   ,1,  ,永山社長様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,0,0,33900, ,0.56,19000,19000,0,0,0,,,,0,0,0,13720,13720,6600,6600,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,210002,27.8,0,2,3403,,,,2609112414,第5沖縄 岩永,木村　正幸,,国際空輸,立替元払い,,20,第5沖縄 岩永,0,0,1,0,0,0,1,0,1,2026/9/15 13:40,2026/9/15 13:40,T     ,T,B1907       ,C10777079   ,第５/沖縄,埼玉,ALL,,
FAC11       ,F269076820,2,0,77641203,91525500,            ,2026/9/15,20260915,EVR045SB                 ,65* 45*180EVRｽﾄﾚｰﾄﾀｲﾌﾟ(後用), , ,                       ,3,210002,2026/9/15,2026/9/15,1,2,2,本,0,31200,0,0,31200, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,総合マリン沖縄,901-2122,沖縄県那覇市曙1-3-3, , ,098-861-2202        ,                    ,0, ,FAC11       ,1,JPY ,JPY,31200,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:12,2026/9/15 13:40,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,30,とも部品,148,支面材素材,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社ﾜｲｽﾞｷﾞｱ 営業部　調達課 (福岡営業所分)7985PZ04,91609312,ヤマハ発動機　株式会社　沖縄,            , ,91525500,総合マリン沖縄,            , ,            ,B1907       ,1,0,210002,33,   ,1,  ,永山社長様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,0,0,55700, ,0.56,31200,31200,0,0,0,,,,0,0,0,22550,22550,11000,11000,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,210002,27.7,0,2,3404,,,,2609112414,第5沖縄 岩永,木村　正幸,,国際空輸,立替元払い,,20,第5沖縄 岩永,0,0,1,0,0,0,1,0,1,2026/9/15 13:40,2026/9/15 13:40,T     ,T,B1907       ,C10777079   ,第５/沖縄,埼玉,ALL,,
FAC11       ,F269076820,3,0,77641203,91525500,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,210002,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,総合マリン沖縄,901-2122,沖縄県那覇市曙1-3-3, , ,098-861-2202        ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:12,2026/9/15 13:40,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社ﾜｲｽﾞｷﾞｱ 営業部　調達課 (福岡営業所分)7985PZ04,91609312,ヤマハ発動機　株式会社　沖縄,            , ,91525500,総合マリン沖縄,            , ,            ,B1907       ,1,0,210002,33,   ,1,  ,永山社長様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,0,0,0, ,1.1,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,210002,0,0,2,3405,,,,2609112414,第5沖縄 岩永,木村　正幸,,国際空輸,立替元払い,,20,第5沖縄 岩永,0,0,1,0,0,0,1,0,1,2026/9/15 13:40,2026/9/15 13:40,T     ,T,B1907       ,C10777079   ,第５/沖縄,埼玉,ALL,,
FAC11       ,F269076830,1,0,81247609,81247609,            ,2026/9/15,20260915,THM4050                  ,THM  4- 5型 とも排気ﾐｷｼﾝｸﾞ(本体のみ), , ,                       ,0,210001,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,横田鉄工所,858-0918,長崎県佐世保市相の浦町1763-1, , ,0956-47-3056        ,0956-47-3056        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:12,2026/9/15 11:54,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,211,ミキシング類,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,横田鉄工所,            , ,            , ,81247609,横田鉄工所,            , ,            ,B1907       ,0,0,306117,705,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,220000, ,0.65,0,0,,,,,,,0.65,0,0,89100,89100,43710,43710,,,20260915,0,38,,50, , , ,,, , , ,,,, , ,306117,0,0,1,3406,,,,2609112352,中原　美有,木村　正幸,,林田運送,立替元払い,,20,第２長崎　木村,0,0,1,0,0,0,15,0,1,2026/9/15 11:54,2026/9/15 11:54,C     ,B,B1907       ,C10776072   ,第２/長崎,長崎,ALL,,
FAC11       ,F269076830,2,0,81247609,81247609,            ,2026/9/15,20260915,RK03050                  ,BC 2    (50) T型ﾎｰｽ接手, , ,                       ,0,210001,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,横田鉄工所,858-0918,長崎県佐世保市相の浦町1763-1, , ,0956-47-3056        ,0956-47-3056        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:12,2026/9/15 11:54,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,195,配管材,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,横田鉄工所,            , ,            , ,81247609,横田鉄工所,            , ,            ,B1907       ,0,0,306117,705,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,23400, ,0.44,0,0,,,,,,,0.44,0,0,7020,7020,1979,1979,,,20260915,0,,,, , , ,,, , , ,,,, , ,306117,0,0,1,3407,,,,2609112352,中原　美有,木村　正幸,,林田運送,立替元払い,,20,第２長崎　木村,0,0,1,0,0,0,15,0,1,2026/9/15 11:54,2026/9/15 11:54,C     ,B,B1907       ,C10776072   ,第２/長崎,長崎,ALL,,
FAC11       ,F269076830,3,0,81247609,81247609,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,210001,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,横田鉄工所,858-0918,長崎県佐世保市相の浦町1763-1, , ,0956-47-3056        ,0956-47-3056        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:12,2026/9/15 11:54,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,横田鉄工所,            , ,            , ,81247609,横田鉄工所,            , ,            ,B1907       ,0,0,306117,705,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,306117,0,0,1,3408,,,,2609112352,中原　美有,木村　正幸,,林田運送,立替元払い,,20,第２長崎　木村,0,0,1,0,0,0,15,0,1,2026/9/15 11:54,2026/9/15 11:54,C     ,B,B1907       ,C10776072   ,第２/長崎,長崎,ALL,,
FAC11       ,F269076940,1,0,82248200,82248200,            ,2026/9/15,20260915,SPDEN24                  ,MFC25S.40S ﾗﾊﾞﾎﾟﾝ用電ｸﾗ 24V, , ,                       ,3,306019,2026/9/15,2026/9/15,1,0,1,個,0,16400,0,0,16400, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,馬場鉄工所,863-2421,熊本県天草市五和町大字二江港2465, , ,09693-3-0225        ,                    ,0, ,FAC11       ,1,JPY ,JPY,16400,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:19,2026/9/15 12:08,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,40,ポンプ,245,オリエンタルＰ,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,馬場鉄工所,            , ,            , ,82248200,馬場鉄工所,            , ,            ,B1907       ,1,0,306019,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,25700, ,0.64,16400,16400,,,,,,,0.64,16400,16400,12500,12500,9000,9000,,,20260915,0,,,, , , ,,, , , ,,,, , ,306019,23.8,0,1,3409,,,,2609112361,第７熊本　萩原,木村　正幸,,宅急便,立替元払い,,20,第７熊本　萩原,0,0,1,0,0,0,4,0,1,2026/9/15 12:08,2026/9/15 12:08,B     ,B,B1907       ,C10777077   ,第７/熊本,熊本,ALL,,
FAC11       ,F269076940,2,0,82248200,82248200,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,306019,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,馬場鉄工所,863-2421,熊本県天草市五和町大字二江港2465, , ,09693-3-0225        ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:19,2026/9/15 12:08,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,馬場鉄工所,            , ,            , ,82248200,馬場鉄工所,            , ,            ,B1907       ,1,0,306019,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,306019,0,0,1,3410,,,,2609112361,第７熊本　萩原,木村　正幸,,宅急便,立替元払い,,20,第７熊本　萩原,0,0,1,0,0,0,4,0,1,2026/9/15 12:08,2026/9/15 12:08,B     ,B,B1907       ,C10777077   ,第７/熊本,熊本,ALL,,
FAC11       ,F269076980,1,0,77013520,79680400,            ,2026/9/15,20260915,NHK070BL                 ,黒.日発ﾜｲﾔｰ 7  m(Nなし)S100(M5), , ,                       ,3,153002,2026/9/15,2026/9/15,1,0,2,本,0,6504,1,0,6504, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,有限会社　吉川造船所　名護屋工場様気付　増田産業(有)様,847-0401,佐賀県唐津市鎮西町名護屋1640-1,(恭幸丸様向), ,0955-51-1106        ,0955-51-1107        ,0, ,FAC11       ,1,JPY ,JPY,6504,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:25,2026/9/15 14:47,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,230,Ｅ艤装部品,      , ,31,31日締め,      , ,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　九州営業部（福岡分）,77234152,ﾔﾝﾏｰ舶用システム　株式会社　九州営業部　福岡支店,            , ,81253803,増田産業　有限会社,            , ,            ,B1907       ,0,0,153002,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,10800, ,0.6,6504,6504,0.62,6700,6700,,,,0.62,6700,6700,4880,4880,3750,3750,,,20260915,0,,,, , , ,,, , , ,,,, , ,153002,25,0,1,3411,,,,2609112483,第1壱岐対馬 阿部,小林　龍二,,宅急便,立替元払い,,31,第1壱岐対馬 阿部,0,0,1,0,0,0,7,0,1,2026/9/15 14:47,2026/9/15 14:47,T     ,M,B1907       ,C10777071   ,第１/壱岐・対馬,福岡,ALL,,
FAC11       ,F269076980,2,0,77013520,79680400,            ,2026/9/15,20260915,NHK055BL                 ,黒.日発ﾜｲﾔｰ 5.5m(Nなし)S100(M5), , ,                       ,3,153002,2026/9/15,2026/9/15,1,0,2,本,0,4592,1,0,4592, , ,1,1,1,0,0,B1907       ,0,0,10,JPY ,JPY, , ,Z1907       ,有限会社　吉川造船所　名護屋工場様気付　増田産業(有)様,847-0401,佐賀県唐津市鎮西町名護屋1640-1,(恭幸丸様向), ,0955-51-1106        ,0955-51-1107        ,0, ,FAC11       ,1,JPY ,JPY,4592,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:25,2026/9/15 14:47,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,230,Ｅ艤装部品,      , ,31,31日締め,      , ,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　九州営業部（福岡分）,77234152,ﾔﾝﾏｰ舶用システム　株式会社　九州営業部　福岡支店,            , ,81253803,増田産業　有限会社,            , ,            ,B1907       ,0,0,153002,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,7630, ,0.6,4592,4592,0.62,4730,4730,,,,0.62,4730,4730,3530,3530,2740,2740,,,20260915,0,,,, , , ,,, , , ,,,, , ,153002,23.1,0,1,3412,,,,2609112483,第1壱岐対馬 阿部,小林　龍二,,宅急便,立替元払い,,31,第1壱岐対馬 阿部,0,0,1,0,0,0,7,0,1,2026/9/15 14:47,2026/9/15 14:47,T     ,M,B1907       ,C10777071   ,第１/壱岐・対馬,福岡,ALL,,
FAC11       ,F269076980,3,0,77013520,79680400,            ,2026/9/15,20260915,NHK040BL                 ,黒.日発ﾜｲﾔｰ 4  m(Nなし)S100(M5), , ,                       ,3,153002,2026/9/15,2026/9/15,3,0,2,本,0,4388,1,0,13164, , ,3,1,3,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,有限会社　吉川造船所　名護屋工場様気付　増田産業(有)様,847-0401,佐賀県唐津市鎮西町名護屋1640-1,(恭幸丸様向), ,0955-51-1106        ,0955-51-1107        ,0, ,FAC11       ,1,JPY ,JPY,13164,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:25,2026/9/15 14:47,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,230,Ｅ艤装部品,      , ,31,31日締め,      , ,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　九州営業部（福岡分）,77234152,ﾔﾝﾏｰ舶用システム　株式会社　九州営業部　福岡支店,            , ,81253803,増田産業　有限会社,            , ,            ,B1907       ,0,0,153002,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,7290, ,0.6,4388,13164,0.62,4520,13560,,,,0.62,4520,13560,3310,9930,2542,7626,,,20260915,0,,,, , , ,,, , , ,,,, , ,153002,24.6,0,1,3413,,,,2609112483,第1壱岐対馬 阿部,小林　龍二,,宅急便,立替元払い,,31,第1壱岐対馬 阿部,0,0,1,0,0,0,7,0,3,2026/9/15 14:47,2026/9/15 14:47,T     ,M,B1907       ,C10777071   ,第１/壱岐・対馬,福岡,ALL,,
FAC11       ,F269076980,4,0,77013520,79680400,            ,2026/9/15,20260915,NHK035BL                 ,黒.日発ﾜｲﾔｰ 3.5m(Nなし)S100(M5), , ,                       ,3,153002,2026/9/15,2026/9/15,1,0,2,本,0,4223,1,0,4223, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1907       ,有限会社　吉川造船所　名護屋工場様気付　増田産業(有)様,847-0401,佐賀県唐津市鎮西町名護屋1640-1,(恭幸丸様向), ,0955-51-1106        ,0955-51-1107        ,0, ,FAC11       ,1,JPY ,JPY,4223,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 11:25,2026/9/15 14:47,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,230,Ｅ艤装部品,      , ,31,31日締め,      , ,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　九州営業部（福岡分）,77234152,ﾔﾝﾏｰ舶用システム　株式会社　九州営業部　福岡支店,            , ,81253803,増田産業　有限会社,            , ,            ,B1907       ,0,0,153002,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,7020, ,0.6,4223,4223,0.62,4350,4350,,,,0.62,4350,4350,3190,3190,2454,2454,,,20260915,0,,,, , , ,,, , , ,,,, , ,153002,24.5,0,1,3414,,,,2609112483,第1壱岐対馬 阿部,小林　龍二,,宅急便,立替元払い,,31,第1壱岐対馬 阿部,0,0,1,0,0,0,7,0,1,2026/9/15 14:47,2026/9/15 14:47,T     ,M,B1907       ,C10777071   ,第１/壱岐・対馬,福岡,ALL,,
